Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akto,com.akto.action,AdminSettingsAction,getAccountSettings,3,1,0,117,0,,
akto,com.akto.action,AdminSettingsAction,setRedactPayload,3,1,1,121,0,,
akto,com.akto.action,AdminSettingsAction,setSetupType,3,1,1,125,0,,
akto,com.akto.action,AdminSettingsAction,getNewMergingEnabled,3,1,0,129,0,,
akto,com.akto.action,AdminSettingsAction,setNewMergingEnabled,3,1,1,133,0,,
akto,com.akto.action,AdminSettingsAction,getGlobalRateLimit,3,1,0,137,0,,
akto,com.akto.action,AdminSettingsAction,setGlobalRateLimit,3,1,1,141,0,,
akto,com.akto.action,HarAction,execute,70,13,0,35,0,com.akto.action.ApiCollectionsAction,com.akto.action.ApiCollectionsAction; com.akto.har.HAR; com.akto.dto.ApiCollection; com.akto.action.UserAction; com.akto.utils.Utils; com.akto.dao.ApiCollectionsDao; com.akto.log.LoggerMaker; com.akto.dto.User; com.akto.dao.BurpPluginInfoDao; com.akto.dao.MCollection
akto,com.akto.action,HarAction,setContent,3,1,1,109,0,,
akto,com.akto.action,HarAction,setApiCollectionId,3,1,1,113,0,,
akto,com.akto.action,HarAction,setHarString,3,1,1,117,0,,
akto,com.akto.action,HarAction,setApiCollectionName,3,1,1,121,0,,
akto,com.akto.action,HarAction,getHarErrors,3,1,0,125,0,,
akto,com.akto.action,HarAction,getSkipKafka,3,1,0,129,0,,
akto,com.akto.action,HarAction,setTcpContent,3,1,1,133,0,,
akto,com.akto.action,HarAction,uploadTcp,21,1,0,139,0,,
akto,com.akto.action,CustomAuthTypeAction,fetchCustomAuthTypes,9,2,0,37,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dao.UsersDao; com.akto.dto.CustomAuthType
akto,com.akto.action,CustomAuthTypeAction,addCustomAuthType,24,2,0,47,0,com.akto.action.CustomAuthTypeAction,com.akto.action.CustomAuthTypeAction; com.akto.utils.CustomAuthUtil; com.akto.action.UserAction; com.akto.dto.type.SingleTypeInfo; com.akto.dto.User
akto,com.akto.action,CustomAuthTypeAction,run,4,1,0,62,0,com.akto.utils.CustomAuthUtil,com.akto.utils.CustomAuthUtil
akto,com.akto.action,CustomAuthTypeAction,updateCustomAuthType,27,3,0,70,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.action.CustomAuthTypeAction; com.akto.utils.CustomAuthUtil; com.akto.action.UserAction; com.akto.dto.type.SingleTypeInfo; com.akto.dto.CustomAuthType; com.akto.dto.User; com.akto.dao.MCollection
akto,com.akto.action,CustomAuthTypeAction,run,4,1,0,93,0,com.akto.utils.CustomAuthUtil,com.akto.utils.CustomAuthUtil
akto,com.akto.action,CustomAuthTypeAction,updateCustomAuthTypeStatus,19,3,0,101,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.action.CustomAuthTypeAction; com.akto.action.UserAction; com.akto.dto.type.SingleTypeInfo; com.akto.dto.CustomAuthType; com.akto.dto.User; com.akto.dao.MCollection
akto,com.akto.action,CustomAuthTypeAction,resetAllCustomAuthTypes,19,1,0,122,0,com.akto.utils.CustomAuthUtil,com.akto.utils.CustomAuthUtil; com.akto.log.LoggerMaker; com.akto.dto.type.SingleTypeInfo
akto,com.akto.action,CustomAuthTypeAction,run,4,1,0,128,0,com.akto.utils.CustomAuthUtil,com.akto.utils.CustomAuthUtil
akto,com.akto.action,CustomAuthTypeAction,setName,3,1,1,141,0,,
akto,com.akto.action,CustomAuthTypeAction,setHeaderKeys,3,1,1,145,0,,
akto,com.akto.action,CustomAuthTypeAction,setPayloadKeys,3,1,1,149,0,,
akto,com.akto.action,CustomAuthTypeAction,setActive,3,1,1,153,0,,
akto,com.akto.action,CustomAuthTypeAction,getCustomAuthTypes,3,1,0,157,0,,
akto,com.akto.action,CustomAuthTypeAction,getUsersMap,3,1,0,161,0,,
akto,com.akto.action,CustomAuthTypeAction,getCustomAuthType,3,1,0,164,0,,
akto,com.akto.action,OpenApiAction,execute,29,3,0,33,0,com.akto.dao.SampleDataDao,com.akto.dao.SampleDataDao; com.akto.utils.SampleDataToSTI; com.akto.dto.ApiCollection; com.akto.dto.traffic.Key; com.akto.open_api.Main; com.akto.log.LoggerMaker; com.akto.dto.traffic.SampleData
akto,com.akto.action,OpenApiAction,burpSwagger,13,1,0,68,0,com.akto.action.OpenApiAction,com.akto.action.OpenApiAction
akto,com.akto.action,OpenApiAction,setApiCollectionId,3,1,1,83,0,,
akto,com.akto.action,OpenApiAction,getOpenAPIString,3,1,0,87,0,,
akto,com.akto.action,OpenApiAction,setServletResponse,3,1,1,92,0,,
akto,com.akto.action,OpenApiAction,setIncludeHeaders,3,1,1,97,0,,
akto,com.akto.action,OpenApiAction,getLastFetchedUrl,3,1,0,101,0,,
akto,com.akto.action,OpenApiAction,setLastFetchedUrl,3,1,1,105,0,,
akto,com.akto.action,OpenApiAction,getLastFetchedMethod,3,1,0,109,0,,
akto,com.akto.action,OpenApiAction,setLastFetchedMethod,3,1,1,113,0,,
akto,com.akto.action,AccountAction,execute,3,1,0,42,0,,
akto,com.akto.action,AccountAction,invokeExactLambda,13,1,2,48,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker
akto,com.akto.action,AccountAction,listMatchingLambda,29,5,1,66,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.action.AccountAction
akto,com.akto.action,AccountAction,asgInstanceRefresh,6,1,3,102,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.utils.cloud.stack.aws.AwsStack
akto,com.akto.action,AccountAction,lambdaInstanceRefresh,27,1,0,109,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.utils.cloud.stack.aws.AwsStack; com.akto.utils.platform.MirroringStackDetails; com.akto.utils.cloud.serverless.aws.Lambda
akto,com.akto.action,AccountAction,dashboardReboot,12,2,0,135,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.utils.cloud.Utils
akto,com.akto.action,AccountAction,takeUpdate,24,2,0,147,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.action.AccountAction; com.akto.utils.platform.MirroringStackDetails; com.akto.utils.platform.DashboardStackDetails
akto,com.akto.action,AccountAction,checkIfStairwayInstallation,4,1,0,170,0,com.akto.utils.cloud.stack.dto.StackState,com.akto.utils.cloud.stack.dto.StackState; com.akto.utils.cloud.stack.aws.AwsStack; com.akto.utils.platform.MirroringStackDetails
akto,com.akto.action,AccountAction,createNewAccount,11,1,0,175,0,com.akto.dto.User,com.akto.dto.User; com.akto.dto.UserAccountEntry; com.akto.dao.MCollection; com.akto.action.UserAction; com.akto.dao.context.Context
akto,com.akto.action,AccountAction,goToAccount,8,2,0,191,0,com.akto.dto.User,com.akto.dto.User; com.akto.action.UserAction
akto,com.akto.action,AccountAction,getNewAccountName,3,1,0,201,0,,
akto,com.akto.action,AccountAction,setNewAccountName,3,1,1,205,0,,
akto,com.akto.action,AccountAction,getNewAccountId,3,1,0,209,0,,
akto,com.akto.action,AccountAction,setNewAccountId,3,1,1,213,0,,
akto,com.akto.action,LogsAction,fetchLogs,37,8,0,20,0,,
akto,com.akto.action,LogsAction,getLogGroupName,3,1,0,71,0,,
akto,com.akto.action,LogsAction,setLogGroupName,3,1,1,75,0,,
akto,com.akto.action,LogsAction,getStartTime,3,1,0,79,0,,
akto,com.akto.action,LogsAction,setStartTime,3,1,1,83,0,,
akto,com.akto.action,LogsAction,getEndTime,3,1,0,87,0,,
akto,com.akto.action,LogsAction,setEndTime,3,1,1,91,0,,
akto,com.akto.action,LogsAction,getFilterPattern,3,1,0,95,0,,
akto,com.akto.action,LogsAction,setFilterPattern,3,1,1,99,0,,
akto,com.akto.action,LogsAction,getNextToken,3,1,0,103,0,,
akto,com.akto.action,LogsAction,setNextToken,3,1,1,107,0,,
akto,com.akto.action,LogsAction,getLimit,3,1,0,111,0,,
akto,com.akto.action,LogsAction,setLimit,3,1,1,115,0,,
akto,com.akto.action,LogsAction,getOutput,3,1,0,119,0,,
akto,com.akto.action,LogsAction,setOutput,3,1,1,123,0,,
akto,com.akto.action,SignupAction,getCode,3,1,0,47,0,,
akto,com.akto.action,SignupAction,setCode,3,1,1,51,0,,
akto,com.akto.action,SignupAction,getState,3,1,0,55,0,,
akto,com.akto.action,SignupAction,setState,3,1,1,59,0,,
akto,com.akto.action,SignupAction,registerViaSlack,63,8,0,65,0,com.akto.dto.Config,com.akto.dto.Config; com.akto.action.SignupAction
akto,com.akto.action,SignupAction,registerViaGoogle,31,2,0,160,0,com.akto.dto.Config,com.akto.dto.Config; com.akto.action.SignupAction; com.akto.listener.InitializerListener
akto,com.akto.action,SignupAction,registerViaEmail,49,7,0,215,0,com.akto.action.SignupAction,com.akto.action.SignupAction; com.akto.dao.MCollection; com.akto.utils.JWT
akto,com.akto.action,SignupAction,validatePassword,26,8,1,275,0,,
akto,com.akto.action,SignupAction,createUserAndRedirect,32,7,3,310,0,com.akto.dao.UsersDao,com.akto.dao.UsersDao; com.akto.dao.AccountSettingsDao; com.akto.action.LoginAction; com.akto.dto.Account; com.akto.dao.MCollection; com.akto.dto.User
akto,com.akto.action,SignupAction,setServletResponse,3,1,1,349,0,,
akto,com.akto.action,SignupAction,execute,3,1,0,354,0,,
akto,com.akto.action,SignupAction,setServletRequest,3,1,1,360,0,,
akto,com.akto.action,SignupAction,getEmail,3,1,0,365,0,,
akto,com.akto.action,SignupAction,setEmail,3,1,1,369,0,,
akto,com.akto.action,SignupAction,getPassword,3,1,0,373,0,,
akto,com.akto.action,SignupAction,setPassword,3,1,1,377,0,,
akto,com.akto.action,SignupAction,getCompanyName,3,1,0,381,0,,
akto,com.akto.action,SignupAction,setCompanyName,3,1,1,385,0,,
akto,com.akto.action,SignupAction,getTeamName,3,1,0,389,0,,
akto,com.akto.action,SignupAction,setTeamName,3,1,1,393,0,,
akto,com.akto.action,SignupAction,getAllEmails,3,1,0,397,0,,
akto,com.akto.action,SignupAction,setAllEmails,3,1,1,401,0,,
akto,com.akto.action,SignupAction,setInvitationCode,3,1,1,405,0,,
akto,com.akto.action,APICatalogAction,getAPICatalog,9,1,0,13,0,com.akto.dao.SingleTypeInfoDao,com.akto.dao.SingleTypeInfoDao
akto,com.akto.action,APICatalogAction,getApiCatalogData,3,1,0,24,0,,
akto,com.akto.action,APICatalogAction,setApiCatalogData,3,1,1,28,0,,
akto,com.akto.action,ApiInfoAction,execute,3,1,0,19,0,,
akto,com.akto.action,ApiInfoAction,fetchApiInfoList,7,2,0,26,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dto.ApiInfo
akto,com.akto.action,ApiInfoAction,getApiInfoList,3,1,0,34,0,,
akto,com.akto.action,ApiInfoAction,setApiCollectionId,3,1,1,38,0,,
akto,com.akto.action,LoadersAction,fetchActiveLoaders,4,1,0,13,0,com.akto.dao.loaders.LoadersDao,com.akto.dao.loaders.LoadersDao; com.akto.action.UserAction; com.akto.dto.User
akto,com.akto.action,LoadersAction,closeLoader,4,1,0,19,0,com.akto.dao.loaders.LoadersDao,com.akto.dao.loaders.LoadersDao
akto,com.akto.action,LoadersAction,getLoaderList,3,1,0,24,0,,
akto,com.akto.action,LoadersAction,setHexId,3,1,1,28,0,,
akto,com.akto.action,MiddlewareConfigAction,getMiddlewareConfig,7,1,0,13,0,,
akto,com.akto.action,MiddlewareConfigAction,getResponse,3,1,0,23,0,,
akto,com.akto.action,MiddlewareConfigAction,setSource,3,1,1,27,0,,
akto,com.akto.action,IgnoreFalsePositivesAction,createSubType,6,2,1,28,0,,
akto,com.akto.action,IgnoreFalsePositivesAction,setFalsePositivesInSensitiveData,48,11,0,35,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.dao.SingleTypeInfoDao; com.akto.dto.AktoDataType; com.akto.dto.IgnoreData; com.akto.dao.MCollection; com.akto.dto.CustomDataType; com.akto.dto.type.SingleTypeInfo; com.akto.action.IgnoreFalsePositivesAction
akto,com.akto.action,IgnoreFalsePositivesAction,run,18,5,0,67,0,com.akto.dao.SingleTypeInfoDao,com.akto.dao.SingleTypeInfoDao; com.akto.dto.IgnoreData; com.akto.dao.MCollection; com.akto.dto.type.SingleTypeInfo; com.akto.action.IgnoreFalsePositivesAction
akto,com.akto.action,IgnoreFalsePositivesAction,getFalsePositives,3,1,0,98,0,,
akto,com.akto.action,IgnoreFalsePositivesAction,setFalsePositives,3,1,1,102,0,,
akto,com.akto.action,ParamStateAction,execute,3,1,0,18,0,,
akto,com.akto.action,ParamStateAction,fetchParamsStatus,16,2,0,25,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action,ParamStateAction,getPrivateSingleTypeInfo,3,1,0,62,0,,
akto,com.akto.action,WebhookAction,fetchCustomWebhooks,4,1,0,44,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action,WebhookAction,fetchLatestWebhookResult,4,1,0,49,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action,WebhookAction,addCustomWebhook,32,5,0,54,0,com.akto.dto.User,com.akto.dto.User; com.akto.dao.context.Context; com.akto.action.WebhookAction; com.akto.dto.OriginalHttpRequest; com.akto.action.UserAction
akto,com.akto.action,WebhookAction,updateCustomWebhook,41,7,0,89,0,com.akto.dto.User,com.akto.dto.User; com.akto.dao.context.Context; com.akto.action.WebhookAction; com.akto.dto.OriginalHttpRequest; com.akto.dto.notifications.CustomWebhook; com.akto.action.UserAction; com.akto.dao.MCollection
akto,com.akto.action,WebhookAction,changeStatus,19,4,0,148,0,com.akto.dto.User,com.akto.dto.User; com.akto.dao.context.Context; com.akto.dto.notifications.CustomWebhook; com.akto.action.UserAction; com.akto.dao.MCollection
akto,com.akto.action,WebhookAction,runOnce,27,4,0,176,0,com.akto.dto.User,com.akto.dto.User; com.akto.dto.notifications.CustomWebhook; com.akto.action.UserAction; com.akto.dao.MCollection; com.akto.listener.InitializerListener
akto,com.akto.action,WebhookAction,run,7,1,0,195,0,com.akto.dto.notifications.CustomWebhook,com.akto.dto.notifications.CustomWebhook; com.akto.listener.InitializerListener
akto,com.akto.action,WebhookAction,deleteCustomWebhook,13,3,0,208,0,com.akto.dto.User,com.akto.dto.User; com.akto.dao.MCollection; com.akto.dto.notifications.CustomWebhook; com.akto.action.UserAction
akto,com.akto.action,WebhookAction,getId,3,1,0,226,0,,
akto,com.akto.action,WebhookAction,setId,3,1,1,230,0,,
akto,com.akto.action,WebhookAction,getWebhookName,3,1,0,234,0,,
akto,com.akto.action,WebhookAction,setWebhookName,3,1,1,238,0,,
akto,com.akto.action,WebhookAction,getUrl,3,1,0,242,0,,
akto,com.akto.action,WebhookAction,setUrl,3,1,1,246,0,,
akto,com.akto.action,WebhookAction,getHeaderString,3,1,0,250,0,,
akto,com.akto.action,WebhookAction,setHeaderString,3,1,1,254,0,,
akto,com.akto.action,WebhookAction,getQueryParams,3,1,0,258,0,,
akto,com.akto.action,WebhookAction,setQueryParams,3,1,1,262,0,,
akto,com.akto.action,WebhookAction,getBody,3,1,0,266,0,,
akto,com.akto.action,WebhookAction,setBody,3,1,1,270,0,,
akto,com.akto.action,WebhookAction,getMethod,3,1,0,274,0,,
akto,com.akto.action,WebhookAction,setMethod,3,1,1,278,0,,
akto,com.akto.action,WebhookAction,getFrequencyInSeconds,3,1,0,282,0,,
akto,com.akto.action,WebhookAction,setFrequencyInSeconds,3,1,1,286,0,,
akto,com.akto.action,WebhookAction,getActiveStatus,3,1,0,290,0,,
akto,com.akto.action,WebhookAction,setActiveStatus,3,1,1,294,0,,
akto,com.akto.action,WebhookAction,getCustomWebhookResult,3,1,0,298,0,,
akto,com.akto.action,WebhookAction,getCustomWebhooks,3,1,0,302,0,,
akto,com.akto.action,WebhookAction,getSelectedWebhookOptions,3,1,0,306,0,,
akto,com.akto.action,WebhookAction,setSelectedWebhookOptions,3,1,1,310,0,,
akto,com.akto.action,WebhookAction,getNewEndpointCollections,3,1,0,314,0,,
akto,com.akto.action,WebhookAction,setNewEndpointCollections,3,1,1,318,0,,
akto,com.akto.action,WebhookAction,getNewSensitiveEndpointCollections,3,1,0,322,0,,
akto,com.akto.action,WebhookAction,setNewSensitiveEndpointCollections,3,1,1,326,0,,
akto,com.akto.action,CustomDataTypeAction,fetchDataTypesForSettings,16,2,0,87,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dto.CustomDataType; com.akto.action.UserAction; com.akto.dao.UsersDao; com.akto.dto.User
akto,com.akto.action,CustomDataTypeAction,fetchDataTypeNames,11,3,0,109,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dto.CustomDataType
akto,com.akto.action,CustomDataTypeAction,getDataTypes,3,1,0,122,0,,
akto,com.akto.action,CustomDataTypeAction,execute,38,4,0,128,0,com.akto.dto.CustomDataType,com.akto.dto.CustomDataType; com.akto.dao.MCollection; com.akto.action.UserAction; com.akto.dto.User; com.akto.dao.context.Context; com.akto.action.CustomDataTypeAction; com.akto.dto.type.SingleTypeInfo
akto,com.akto.action,CustomDataTypeAction,saveAktoDataType,25,3,0,186,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.dto.AktoDataType; com.akto.dao.MCollection; com.akto.action.CustomDataTypeAction; com.akto.dto.type.SingleTypeInfo
akto,com.akto.action,CustomDataTypeAction,generatePositions,12,4,1,225,0,,
akto,com.akto.action,CustomDataTypeAction,reviewCustomDataType,36,4,0,303,0,com.akto.dto.HttpRequestParams,com.akto.dto.HttpRequestParams; com.akto.dto.CustomDataType; com.akto.action.CustomDataTypeAction; com.akto.dao.MCollection; com.akto.action.UserAction; com.akto.parsers.HttpCallParser; com.akto.dto.User; com.akto.dto.HttpResponseParams; com.akto.dto.traffic.SampleData
akto,com.akto.action,CustomDataTypeAction,forHeaders,15,4,3,344,0,com.akto.dto.traffic.Key,com.akto.dto.traffic.Key; com.akto.dto.CustomDataType
akto,com.akto.action,CustomDataTypeAction,extractAllValuesFromPayload,23,7,4,372,0,com.akto.action.CustomDataTypeAction,com.akto.action.CustomDataTypeAction; com.akto.dto.CustomDataType
akto,com.akto.action,CustomDataTypeAction,forPayload,11,2,3,395,0,com.akto.action.CustomDataTypeAction,com.akto.action.CustomDataTypeAction; com.akto.dto.traffic.Key
akto,com.akto.action,CustomDataTypeAction,generateCustomDataType,76,14,1,413,0,com.akto.dto.data_types.Conditions,com.akto.dto.data_types.Conditions; com.akto.action.CustomDataTypeAction
akto,com.akto.action,CustomDataTypeAction,setCreateNew,3,1,1,500,0,,
akto,com.akto.action,CustomDataTypeAction,setName,3,1,1,504,0,,
akto,com.akto.action,CustomDataTypeAction,setSensitiveAlways,3,1,1,508,0,,
akto,com.akto.action,CustomDataTypeAction,setOperator,3,1,1,512,0,,
akto,com.akto.action,CustomDataTypeAction,setKeyOperator,3,1,1,516,0,,
akto,com.akto.action,CustomDataTypeAction,setKeyConditionFromUsers,3,1,1,520,0,,
akto,com.akto.action,CustomDataTypeAction,setValueOperator,3,1,1,524,0,,
akto,com.akto.action,CustomDataTypeAction,setValueConditionFromUsers,3,1,1,528,0,,
akto,com.akto.action,CustomDataTypeAction,getCustomSubTypeMatches,3,1,0,532,0,,
akto,com.akto.action,CustomDataTypeAction,getCustomDataType,3,1,0,536,0,,
akto,com.akto.action,CustomDataTypeAction,getAktoDataType,3,1,0,540,0,,
akto,com.akto.action,CustomDataTypeAction,toggleDataTypeActiveParam,12,2,0,545,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action,CustomDataTypeAction,setActive,3,1,1,564,0,,
akto,com.akto.action,CustomDataTypeAction,setPageNum,3,1,1,568,0,,
akto,com.akto.action,CustomDataTypeAction,getTotalSampleDataCount,3,1,0,572,0,,
akto,com.akto.action,CustomDataTypeAction,getCurrentProcessed,3,1,0,576,0,,
akto,com.akto.action,CustomDataTypeAction,getAllDataTypes,3,1,0,580,0,,
akto,com.akto.action,CustomDataTypeAction,getSensitivePosition,3,1,0,584,0,,
